id,earmark_id,raw_name,crp_id,standardized_name,chamber,party,state,district
60454,34962,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
62313,36143,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
62614,36318,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
62619,36319,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
63712,36989,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
63716,36990,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
63719,36991,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
63727,36995,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10200,4908,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10205,4913,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
26777,15476,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
31883,18468,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
31896,18472,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
32321,18761,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
33078,19189,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
33318,19357,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34619,20151,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34621,20152,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34624,20153,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34627,20154,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34630,20155,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34632,20156,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
37072,21272,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
37079,21274,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
37349,21434,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
46472,26541,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
52842,30525,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
53141,30694,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
53990,31232,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
4385,1941,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
5911,2612,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
5914,2613,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
5921,2617,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
5926,2619,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
5929,2620,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
5932,2621,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16279,8609,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
18524,10149,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
18533,10156,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
20640,11712,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
21038,12006,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
21637,12285,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
21684,12322,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
25324,14672,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
29043,16784,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
31392,18191,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
31501,18250,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
31997,18528,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
32225,18661,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
33009,19144,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
33617,19547,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
33926,19714,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
37936,21792,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
38089,21876,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
39718,22672,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
49346,28313,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
53779,31082,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
58434,33833,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
60224,34832,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
62180,36043,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
62970,36509,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
27210,15752,Stark,N00007397,Pete Stark,h,D,CA,
16248,8590,Stark,N00007397,Pete Stark,h,D,CA,
16249,8591,Stark,N00007397,Pete Stark,h,D,CA,
16250,8592,Stark,N00007397,Pete Stark,h,D,CA,
16251,8593,Stark,N00007397,Pete Stark,h,D,CA,
16252,8594,Stark,N00007397,Pete Stark,h,D,CA,
16253,8595,Stark,N00007397,Pete Stark,h,D,CA,
46491,26556,Stark,N00007397,Pete Stark,h,D,CA,
50826,29228,Stark,N00007397,Pete Stark,h,D,CA,
62910,36474,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
51098,29416,Stark,N00007397,Pete Stark,h,D,CA,
62913,36475,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
25791,14983,Baucus,N00004643,Max Baucus,s,D,MT,
18967,10499,Baucus,N00004643,Max Baucus,s,D,MT,
24764,14335,Baucus,N00004643,Max Baucus,s,D,MT,
62918,36478,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
63267,36677,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
26478,15297,Baucus,N00004643,Max Baucus,s,D,MT,
28454,16447,Baucus,N00004643,Max Baucus,s,D,MT,
63268,36678,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
63269,36683,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
48121,27552,Baucus,N00004643,Max Baucus,s,D,MT,
48124,27554,Baucus,N00004643,Max Baucus,s,D,MT,
63318,36721,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
64047,37222,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
51126,29436,Baucus,N00004643,Max Baucus,s,D,MT,
811,218,Menendez,N00000699,Robert Menendez,s,D,NJ,
51294,29547,Baucus,N00004643,Max Baucus,s,D,MT,
51296,29548,Baucus,N00004643,Max Baucus,s,D,MT,
59724,34478,Baucus,N00004643,Max Baucus,s,D,MT,
63126,36592,Baucus,N00004643,Max Baucus,s,D,MT,
835,224,Menendez,N00000699,Robert Menendez,s,D,NJ,
6517,2925,Menendez,N00000699,Robert Menendez,s,D,NJ,
6642,3003,Menendez,N00000699,Robert Menendez,s,D,NJ,
14488,7525,Baucus,N00004643,Max Baucus,s,D,MT,
14491,7526,Baucus,N00004643,Max Baucus,s,D,MT,
14494,7527,Baucus,N00004643,Max Baucus,s,D,MT,
14497,7528,Baucus,N00004643,Max Baucus,s,D,MT,
14500,7529,Baucus,N00004643,Max Baucus,s,D,MT,
14504,7531,Baucus,N00004643,Max Baucus,s,D,MT,
14508,7533,Baucus,N00004643,Max Baucus,s,D,MT,
14510,7534,Baucus,N00004643,Max Baucus,s,D,MT,
14513,7535,Baucus,N00004643,Max Baucus,s,D,MT,
6983,3204,Menendez,N00000699,Robert Menendez,s,D,NJ,
14515,7536,Baucus,N00004643,Max Baucus,s,D,MT,
14518,7537,Baucus,N00004643,Max Baucus,s,D,MT,
14521,7538,Baucus,N00004643,Max Baucus,s,D,MT,
14524,7539,Baucus,N00004643,Max Baucus,s,D,MT,
14527,7540,Baucus,N00004643,Max Baucus,s,D,MT,
14530,7541,Baucus,N00004643,Max Baucus,s,D,MT,
15829,8354,Baucus,N00004643,Max Baucus,s,D,MT,
17889,9658,Baucus,N00004643,Max Baucus,s,D,MT,
18674,10262,Baucus,N00004643,Max Baucus,s,D,MT,
24630,14237,Baucus,N00004643,Max Baucus,s,D,MT,
14535,7543,Baucus,N00004643,Max Baucus,s,D,MT,
20582,11664,Baucus,N00004643,Max Baucus,s,D,MT,
20584,11665,Baucus,N00004643,Max Baucus,s,D,MT,
21653,12298,Baucus,N00004643,Max Baucus,s,D,MT,
24683,14274,Baucus,N00004643,Max Baucus,s,D,MT,
24685,14275,Baucus,N00004643,Max Baucus,s,D,MT,
35222,20473,Baucus,N00004643,Max Baucus,s,D,MT,
35224,20474,Baucus,N00004643,Max Baucus,s,D,MT,
36842,21144,Baucus,N00004643,Max Baucus,s,D,MT,
38600,22187,Baucus,N00004643,Max Baucus,s,D,MT,
39504,22550,Baucus,N00004643,Max Baucus,s,D,MT,
41203,23535,Baucus,N00004643,Max Baucus,s,D,MT,
41204,23536,Baucus,N00004643,Max Baucus,s,D,MT,
44994,25626,Baucus,N00004643,Max Baucus,s,D,MT,
45003,25634,Baucus,N00004643,Max Baucus,s,D,MT,
46547,26602,Baucus,N00004643,Max Baucus,s,D,MT,
46681,26675,Baucus,N00004643,Max Baucus,s,D,MT,
55875,32414,Baucus,N00004643,Max Baucus,s,D,MT,
55879,32416,Baucus,N00004643,Max Baucus,s,D,MT,
55882,32417,Baucus,N00004643,Max Baucus,s,D,MT,
55885,32418,Baucus,N00004643,Max Baucus,s,D,MT,
55888,32419,Baucus,N00004643,Max Baucus,s,D,MT,
55891,32420,Baucus,N00004643,Max Baucus,s,D,MT,
18288,9961,Baucus,N00004643,Max Baucus,s,D,MT,
18290,9962,Baucus,N00004643,Max Baucus,s,D,MT,
18292,9963,Baucus,N00004643,Max Baucus,s,D,MT,
18450,10092,Baucus,N00004643,Max Baucus,s,D,MT,
18477,10113,Baucus,N00004643,Max Baucus,s,D,MT,
18901,10444,Baucus,N00004643,Max Baucus,s,D,MT,
20581,11663,Baucus,N00004643,Max Baucus,s,D,MT,
22254,12739,Baucus,N00004643,Max Baucus,s,D,MT,
24751,14326,Baucus,N00004643,Max Baucus,s,D,MT,
26947,15586,Baucus,N00004643,Max Baucus,s,D,MT,
28065,16256,Baucus,N00004643,Max Baucus,s,D,MT,
30331,17574,Baucus,N00004643,Max Baucus,s,D,MT,
30534,17700,Baucus,N00004643,Max Baucus,s,D,MT,
32051,18556,Baucus,N00004643,Max Baucus,s,D,MT,
39639,22627,Baucus,N00004643,Max Baucus,s,D,MT,
39733,22682,Baucus,N00004643,Max Baucus,s,D,MT,
41188,23523,Baucus,N00004643,Max Baucus,s,D,MT,
41807,23843,Baucus,N00004643,Max Baucus,s,D,MT,
57858,33478,Baucus,N00004643,Max Baucus,s,D,MT,
59583,34411,Baucus,N00004643,Max Baucus,s,D,MT,
59689,34470,Baucus,N00004643,Max Baucus,s,D,MT,
59823,34541,Baucus,N00004643,Max Baucus,s,D,MT,
63121,36589,Baucus,N00004643,Max Baucus,s,D,MT,
3002,1186,Baucus,N00004643,Max Baucus,s,D,MT,
14533,7542,Baucus,N00004643,Max Baucus,s,D,MT,
19476,10851,Baucus,N00004643,Max Baucus,s,D,MT,
19757,11043,Baucus,N00004643,Max Baucus,s,D,MT,
19817,11100,Baucus,N00004643,Max Baucus,s,D,MT,
19837,11111,Baucus,N00004643,Max Baucus,s,D,MT,
19849,11118,Baucus,N00004643,Max Baucus,s,D,MT,
30334,17575,Baucus,N00004643,Max Baucus,s,D,MT,
55870,32410,Baucus,N00004643,Max Baucus,s,D,MT,
55872,32411,Baucus,N00004643,Max Baucus,s,D,MT,
55873,32412,Baucus,N00004643,Max Baucus,s,D,MT,
18878,10421,Baucus,N00004643,Max Baucus,s,D,MT,
19377,10774,Baucus,N00004643,Max Baucus,s,D,MT,
19979,11203,Baucus,N00004643,Max Baucus,s,D,MT,
20330,11461,Baucus,N00004643,Max Baucus,s,D,MT,
20578,11661,Baucus,N00004643,Max Baucus,s,D,MT,
21073,12036,Baucus,N00004643,Max Baucus,s,D,MT,
21142,12065,Baucus,N00004643,Max Baucus,s,D,MT,
23309,13474,Baucus,N00004643,Max Baucus,s,D,MT,
23835,13792,Baucus,N00004643,Max Baucus,s,D,MT,
24170,13968,Baucus,N00004643,Max Baucus,s,D,MT,
25989,15035,Baucus,N00004643,Max Baucus,s,D,MT,
27020,15632,Baucus,N00004643,Max Baucus,s,D,MT,
35054,20373,Baucus,N00004643,Max Baucus,s,D,MT,
35064,20378,Baucus,N00004643,Max Baucus,s,D,MT,
35214,20468,Baucus,N00004643,Max Baucus,s,D,MT,
35217,20470,Baucus,N00004643,Max Baucus,s,D,MT,
51801,29885,Baucus,N00004643,Max Baucus,s,D,MT,
62349,36162,Baucus,N00004643,Max Baucus,s,D,MT,
12629,6384,"Moore, Gwen",N00026914,Gwen Moore,h,D,WI,4
12630,6385,"Moore, Gwen",N00026914,Gwen Moore,h,D,WI,
12631,6386,"Moore, Gwen",N00026914,Gwen Moore,h,D,WI,
54374,31497,"Moore, Gwen",N00026914,Gwen Moore,h,D,WI,
48849,28024,"Markey, Betsy",N00029128,Betsy Markey,h,D,CO,
48087,27527,Begich,N00029901,Mark Begich,s,D,AK,
51440,29661,Begich,N00029901,Mark Begich,s,D,AK,
59387,34264,Begich,N00029901,Mark Begich,s,D,AK,
59690,34470,Begich,N00029901,Mark Begich,s,D,AK,
60279,34861,Begich,N00029901,Mark Begich,s,D,AK,
60435,34947,Begich,N00029901,Mark Begich,s,D,AK,
62567,36287,Begich,N00029901,Mark Begich,s,D,AK,
62608,36316,Begich,N00029901,Mark Begich,s,D,AK,
62664,36343,Begich,N00029901,Mark Begich,s,D,AK,
60960,35260,Rangel,N00000964,Charles B Rangel,h,D,NY,
61818,35803,Rangel,N00000964,Charles B Rangel,h,D,NY,
29510,17074,Rangel,N00000964,Charles B Rangel,h,D,NY,
31183,18072,Rangel,N00000964,Charles B Rangel,h,D,NY,
31184,18073,Rangel,N00000964,Charles B Rangel,h,D,NY,
45144,25703,Rangel,N00000964,Charles B Rangel,h,D,NY,
45520,25922,Rangel,N00000964,Charles B Rangel,h,D,NY,
50243,28864,Rangel,N00000964,Charles B Rangel,h,D,NY,
54365,31492,Rangel,N00000964,Charles B Rangel,h,D,NY,
41538,23726,Carney,N00027703,Chris Carney,h,D,PA,
42617,24301,Carney,N00027703,Chris Carney,h,D,PA,
43266,24681,Carney,N00027703,Chris Carney,h,D,PA,
44611,25407,Carney,N00027703,Chris Carney,h,D,PA,
45794,26096,Carney,N00027703,Chris Carney,h,D,PA,
46866,26794,Carney,N00027703,Chris Carney,h,D,PA,
62414,36197,Carney,N00027703,Chris Carney,h,D,PA,
3830,1625,Carney,N00027703,Chris Carney,h,D,PA,
3831,1626,Carney,N00027703,Chris Carney,h,D,PA,
3832,1627,Carney,N00027703,Chris Carney,h,D,PA,
3833,1628,Carney,N00027703,Chris Carney,h,D,PA,
3837,1629,Carney,N00027703,Chris Carney,h,D,PA,
3841,1630,Carney,N00027703,Chris Carney,h,D,PA,
33943,19727,Carney,N00027703,Chris Carney,h,D,PA,
37971,21808,Carney,N00027703,Chris Carney,h,D,PA,
38907,22267,Carney,N00027703,Chris Carney,h,D,PA,
47295,27084,Carney,N00027703,Chris Carney,h,D,PA,
50548,29067,Carney,N00027703,Chris Carney,h,D,PA,
23948,13840,Carney,N00027703,Chris Carney,h,D,PA,
29175,16871,Carney,N00027703,Chris Carney,h,D,PA,
64168,37280,Carney,N00027703,Chris Carney,h,D,PA,
15629,8226,Shays,N00000652,Christopher Shays,h,R,CT,
15630,8227,Shays,N00000652,Christopher Shays,h,R,CT,
15632,8228,Shays,N00000652,Christopher Shays,h,R,CT,
25194,14590,Shays,N00000652,Christopher Shays,h,R,CT,
41212,23544,Shays,N00000652,Christopher Shays,h,R,CT,
41912,23904,Shays,N00000652,Christopher Shays,h,R,CT,
15653,8238,Shays,N00000652,Christopher Shays,h,R,CT,4
30037,17395,Shays,N00000652,Christopher Shays,h,R,CT,
35787,20733,Shays,N00000652,Christopher Shays,h,R,CT,
36980,21221,Shays,N00000652,Christopher Shays,h,R,CT,
36981,21222,Shays,N00000652,Christopher Shays,h,R,CT,
41213,23545,Shays,N00000652,Christopher Shays,h,R,CT,
41216,23546,Shays,N00000652,Christopher Shays,h,R,CT,
41948,23924,Shays,N00000652,Christopher Shays,h,R,CT,
41960,23930,Shays,N00000652,Christopher Shays,h,R,CT,
41969,23937,Shays,N00000652,Christopher Shays,h,R,CT,
41977,23943,Shays,N00000652,Christopher Shays,h,R,CT,
43801,24964,Shays,N00000652,Christopher Shays,h,R,CT,
15616,8217,Shays,N00000652,Christopher Shays,h,R,CT,
15619,8219,Shays,N00000652,Christopher Shays,h,R,CT,
15622,8220,Shays,N00000652,Christopher Shays,h,R,CT,
24833,14371,Shays,N00000652,Christopher Shays,h,R,CT,
36978,21220,Shays,N00000652,Christopher Shays,h,R,CT,
46397,26478,Bilirakis,N00027462,Gus Bilirakis,h,R,FL,
46433,26513,Bilirakis,N00027462,Gus Bilirakis,h,R,FL,
52308,30224,Bilirakis,N00027462,Gus Bilirakis,h,R,FL,
56142,32559,Bilirakis,N00027462,Gus Bilirakis,h,R,FL,
58447,33842,Bilirakis,N00027462,Gus Bilirakis,h,R,FL,
61864,35829,Bilirakis,N00027462,Gus Bilirakis,h,R,FL,
31412,18205,Bilirakis,N00027462,Gus Bilirakis,h,R,FL,
62879,36455,Bilirakis,N00027462,Gus Bilirakis,h,R,FL,
43203,24638,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
45201,25730,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
48450,27770,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
50284,28897,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
50661,29126,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
54239,31424,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
55923,32445,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
62771,36397,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14792,7710,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,5
14793,7711,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14794,7712,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14795,7713,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14796,7714,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14799,7715,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,5
14800,7716,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14801,7718,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14802,7719,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14803,7720,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14804,7721,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14806,7722,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14807,7723,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14808,7724,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,5
14810,7725,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
23377,13515,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
23891,13819,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
25979,15028,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
28215,16335,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
53650,30995,Menendez,N00000699,Robert Menendez,s,D,NJ,
29394,17006,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
54002,31241,Menendez,N00000699,Robert Menendez,s,D,NJ,
35164,20436,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
37375,21450,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
37376,21451,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
38358,22015,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
39609,22618,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
40160,22954,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
40792,23296,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
42969,24506,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
49204,28233,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
49580,28457,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
50285,28898,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
53761,31066,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
53762,31067,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
53764,31069,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
53766,31070,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
53767,31072,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
56248,32615,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
57607,33329,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
58037,33607,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
58069,33625,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
58498,33868,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
58508,33882,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
62580,36297,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
64065,37233,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
30215,17500,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
40070,22901,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
50543,29063,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
53760,31065,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
53911,31176,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
55814,32379,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
56464,32687,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
60209,34826,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14787,7705,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14788,7706,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14789,7707,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14790,7708,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
14791,7709,"Rogers, Harold",N00003473,Hal Rogers,h,R,KY,
21527,12199,Wyden,N00007724,Ron Wyden,s,D,OR,
24166,13964,Wyden,N00007724,Ron Wyden,s,D,OR,
24965,14446,Wyden,N00007724,Ron Wyden,s,D,OR,
26308,15207,Wyden,N00007724,Ron Wyden,s,D,OR,
26954,15589,Wyden,N00007724,Ron Wyden,s,D,OR,
27855,16136,Wyden,N00007724,Ron Wyden,s,D,OR,
28347,16388,Wyden,N00007724,Ron Wyden,s,D,OR,
28995,16756,Wyden,N00007724,Ron Wyden,s,D,OR,
28997,16757,Wyden,N00007724,Ron Wyden,s,D,OR,
29951,17336,Wyden,N00007724,Ron Wyden,s,D,OR,
33865,19677,Wyden,N00007724,Ron Wyden,s,D,OR,
34836,20265,Wyden,N00007724,Ron Wyden,s,D,OR,
35463,20610,Wyden,N00007724,Ron Wyden,s,D,OR,
36149,20787,Wyden,N00007724,Ron Wyden,s,D,OR,
37824,21730,Wyden,N00007724,Ron Wyden,s,D,OR,
38172,21925,Wyden,N00007724,Ron Wyden,s,D,OR,
41419,23651,Wyden,N00007724,Ron Wyden,s,D,OR,
42697,24342,Wyden,N00007724,Ron Wyden,s,D,OR,
42741,24369,Wyden,N00007724,Ron Wyden,s,D,OR,
43435,24752,Wyden,N00007724,Ron Wyden,s,D,OR,
43628,24870,Wyden,N00007724,Ron Wyden,s,D,OR,
43885,25011,Wyden,N00007724,Ron Wyden,s,D,OR,
43895,25019,Wyden,N00007724,Ron Wyden,s,D,OR,
44370,25285,Wyden,N00007724,Ron Wyden,s,D,OR,
44632,25418,Wyden,N00007724,Ron Wyden,s,D,OR,
46416,26499,Wyden,N00007724,Ron Wyden,s,D,OR,
47351,27132,Wyden,N00007724,Ron Wyden,s,D,OR,
48279,27656,Wyden,N00007724,Ron Wyden,s,D,OR,
48869,28036,Wyden,N00007724,Ron Wyden,s,D,OR,
49452,28375,Wyden,N00007724,Ron Wyden,s,D,OR,
49486,28398,Wyden,N00007724,Ron Wyden,s,D,OR,
49886,28631,Wyden,N00007724,Ron Wyden,s,D,OR,
51709,29838,Wyden,N00007724,Ron Wyden,s,D,OR,
51815,29891,Wyden,N00007724,Ron Wyden,s,D,OR,
52296,30214,Wyden,N00007724,Ron Wyden,s,D,OR,
53786,31088,Wyden,N00007724,Ron Wyden,s,D,OR,
57269,33115,Wyden,N00007724,Ron Wyden,s,D,OR,
57282,33119,Wyden,N00007724,Ron Wyden,s,D,OR,
57354,33171,Wyden,N00007724,Ron Wyden,s,D,OR,
57537,33290,Wyden,N00007724,Ron Wyden,s,D,OR,
58724,34000,Wyden,N00007724,Ron Wyden,s,D,OR,
58971,34066,Wyden,N00007724,Ron Wyden,s,D,OR,
59597,34417,Wyden,N00007724,Ron Wyden,s,D,OR,
60396,34927,Wyden,N00007724,Ron Wyden,s,D,OR,
19954,11180,Byrd,N00002200,Robert C Byrd,s,D,WV,
62304,36135,Wyden,N00007724,Ron Wyden,s,D,OR,
62320,36144,Wyden,N00007724,Ron Wyden,s,D,OR,
2398,869,Wyden,N00007724,Ron Wyden,s,D,OR,
2405,871,Wyden,N00007724,Ron Wyden,s,D,OR,
2409,872,Wyden,N00007724,Ron Wyden,s,D,OR,
2467,886,Wyden,N00007724,Ron Wyden,s,D,OR,
5367,2395,Wyden,N00007724,Ron Wyden,s,D,OR,
5370,2396,Wyden,N00007724,Ron Wyden,s,D,OR,
5374,2398,Wyden,N00007724,Ron Wyden,s,D,OR,
5377,2399,Wyden,N00007724,Ron Wyden,s,D,OR,
5381,2401,Wyden,N00007724,Ron Wyden,s,D,OR,
5384,2402,Wyden,N00007724,Ron Wyden,s,D,OR,
5387,2403,Wyden,N00007724,Ron Wyden,s,D,OR,
5390,2404,Wyden,N00007724,Ron Wyden,s,D,OR,
5393,2405,Wyden,N00007724,Ron Wyden,s,D,OR,
9136,4329,Wyden,N00007724,Ron Wyden,s,D,OR,
9140,4331,Wyden,N00007724,Ron Wyden,s,D,OR,
9143,4332,Wyden,N00007724,Ron Wyden,s,D,OR,
9146,4333,Wyden,N00007724,Ron Wyden,s,D,OR,
9150,4334,Wyden,N00007724,Ron Wyden,s,D,OR,
9157,4337,Wyden,N00007724,Ron Wyden,s,D,OR,
9160,4338,Wyden,N00007724,Ron Wyden,s,D,OR,
9163,4339,Wyden,N00007724,Ron Wyden,s,D,OR,
28452,16445,Menendez,N00000699,Robert Menendez,s,D,NJ,
9177,4341,Wyden,N00007724,Ron Wyden,s,D,OR,
17015,9046,Wyden,N00007724,Ron Wyden,s,D,OR,
17018,9047,Wyden,N00007724,Ron Wyden,s,D,OR,
17021,9048,Wyden,N00007724,Ron Wyden,s,D,OR,
17024,9049,Wyden,N00007724,Ron Wyden,s,D,OR,
17027,9050,Wyden,N00007724,Ron Wyden,s,D,OR,
17030,9051,Wyden,N00007724,Ron Wyden,s,D,OR,
17033,9053,Wyden,N00007724,Ron Wyden,s,D,OR,
28539,16496,Menendez,N00000699,Robert Menendez,s,D,NJ,
28882,16690,Menendez,N00000699,Robert Menendez,s,D,NJ,
17037,9056,Wyden,N00007724,Ron Wyden,s,D,OR,
17042,9058,Wyden,N00007724,Ron Wyden,s,D,OR,
17045,9059,Wyden,N00007724,Ron Wyden,s,D,OR,
17048,9060,Wyden,N00007724,Ron Wyden,s,D,OR,
17052,9062,Wyden,N00007724,Ron Wyden,s,D,OR,
28886,16691,Menendez,N00000699,Robert Menendez,s,D,NJ,
